MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,LatitudeMeasure,LongitudeMeasure,HUCEightDigitCode,StateCode,region,huc2
NJDEP_AMERICORPS-WAMERR,Merrill Creek off of Reservoir Road,River/Stream,40.72326,-75.10219,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMETE05,Metedeconk River,River/Stream,40.11142,-74.234787,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMETESB1,Metedeconk River at S Hope Chapel off S Lake Dr,River/Stream,40.10281,-74.24267,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMETESB2,Metedeconk River SB at Cedar Swamp Rd,River/Stream,40.16287,-74.34961,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMETESB3,Metedeconk River SB at Hope Chapel Rd,River/Stream,40.10371,-74.24477,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMETZ1,Metzler Brook at Tryon Ave,River/Stream,40.90519,-73.98224,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMIDD2,Middle Brook at Newmans Lane,River/Stream,40.597055,-74.573087,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMILLBRANCH,Mill Branch at Rt 652,River/Stream,39.378761,-74.57865,2040302,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMILLCREEK2,Mill Creek at Seashore Rd,River/Stream,38.977286,-74.914588,2040302,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMOLL1,Molly Ann Brook at Harring Ct,River/Stream,40.97497,-74.19364,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMONO1,Monongahela Brook near S Marion Ave,River/Stream,39.78416,-75.15108,2040202,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMOOR1,Moore's Creek at Pleasant Valley Rd,River/Stream,40.33298,-74.90726,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMOORTRIB1,Moore's Creek near the powerlines off Pleasant Valley Rd,River/Stream,40.33393,-74.89507,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMORS,Morse's Mill Stream at Vera King Farris Dr.,River/Stream,39.49592,-74.5272,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMORS2,Morses Creek at Amsterdam Ave,River/Stream,40.65327,-74.27801,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMTLK1,Mountain Lake Brook at Mountain Lake Rd,River/Stream,40.86009,-74.97392,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMULLICAATATSION11,MULLICA RIVER near RT206,River/Stream,39.739722,-74.724444,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMULLTRIB1,Mullica River Tributary at County Rte 542,River/Stream,39.6154,-74.55407,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMUSC01,Musconetcong River at Point Mountain Road,River/Stream,40.76989,-74.90621,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMUSC02,Musconetcong River at Dunn-Heiser Property 3 off of Bryan Road,River/Stream,40.71076,-74.97622,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMUSC03,Musconetcong River at Dunn-Heiser Property 2 off of Bryan Road,River/Stream,40.71085,-74.97774,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAMUSC04,Musconetcong River at Dunn-Heiser Property 1 off of Bryan Road,River/Stream,40.71066,-74.97965,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAN0051,LOPATCONG CK HARMONY-BRAS CASTLE RD,River/Stream,40.738056,-75.130556,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WANESC1,Nescohague Creek at Pleasant Mills Road,River/Stream,39.64133,-74.66136,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WANESC2,Nescochaque Creek at Paradise Dr/W Mill Rd,River/Stream,39.66346,-74.69727,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WANESH1,Neshanic R at along Kuhl Rd,River/Stream,40.477343,-74.843039,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WANEWT01,Newton Lake Park @ Lees Lane Bridge,Lake,39.905596,-75.068217,2040202,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WANEWT02,Newton Creek at Cuthbert Rd.,River/Stream,39.90503,-75.06216,2040202,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WANISHBK1,Nishvane Brook at Canterbury Park,River/Stream,40.79258,-74.21651,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WANOMA1,"Nomahegan Brook dehind William's Nursery, Lenape/Westfield Ext.",River/Stream,40.678087,-74.328435,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAOLDROB,Old Robins Branch Tributary @ Pine Swamp Road,River/Stream,39.212302,-74.857004,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAOYST001,Oyster Creek at 229 Brookville Rd Barnegat 08005,River/Stream,39.7775,-74.310556,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAOYST003,Oyster Creek Trib at Wells Mills Road,River/Stream,39.74528,-74.2725,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAOYST004,Oyster Creek Trib at Brookville Rd,River/Stream,39.78247,-74.30208,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPARK1,Parker's Creek Branch Tributary at Rt 35,River/Stream,40.317743,-74.064921,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPAUL1,Paulinskill River at State Route 15/ Lafayette Road,River/Stream,41.09892,-74.69127,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPAUL3,Paulinskill River at Decker Road 3,River/Stream,41.10949,-74.71086,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPAULTRIB,Paulins Kill Tributary off Stillwater Road,River/Stream,41.04222,-74.87473,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPEAC1,Peach Orchard Brook @ Warinanco Park,River/Stream,40.65265,-74.24353,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPEQR,Pequannock River at Cozy Lake Road,River/Stream,41.050042,-74.465072,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPEQU2,Pequanoock River at Hamburg Turnpike,River/Stream,41.00213,-74.3163,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPEQUTRIB1,Pequannock River Trib at Hands in 4 Youth,River/Stream,41.02287,-74.36118,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPETE1,Peters Brook at Woodsville Rd and Hwy 31,River/Stream,40.39254,-74.83458,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPINE1,Pine Brook behind Community Refuge Church,River/Stream,40.3152,-74.3523,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPOHA1,Pohatcong Creek at Municipal Drive,River/Stream,40.6501,-75.1404,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPORCTRIB1,Porch Branch Trib near Hurffville Crosskeys Rd,River/Stream,39.74842,-75.09515,2040202,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPORT,West Portal Creek off of Valley Station Road,River/Stream,40.66889,-75.03361,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPORTW1,West Portal Crrek off Valley Station Rd.,River/Stream,40.66889,-75.03361,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPREA1,Preakness Brook Tributary,River/Stream,40.917753,-74.23977,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAPRES1,Prescott Brook at Echo Hill Park,River/Stream,40.58027,-74.86372,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAQUAR,Quarryville Brook at Possum Glen Road,River/Stream,41.235,-74.575,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARAHWEB2,East Branch Rahway River at Millburn Ave,River/Stream,40.72298,-74.28448,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARAMAPOR,Ramapo River at Ramapo Reserve (route 202),River/Stream,41.078942,-74.189465,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARAMBR,Ramsey Brook at De Baun Avenue,River/Stream,41.061943,-74.126343,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARARI1,RARITAN RIVER @ 206,River/Stream,40.557,-74.61482,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARARINBTRIB1,North Branch Raritan River Tributary,River/Stream,40.736908,-74.621799,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARARISBRTRIB2,Raritan River S Branch Trib at Sand Shore Rd,River/Stream,40.881526,-74.754097,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARARITRIB1,Buell Brook at Johnson Park,River/Stream,40.50525,-74.443359,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARING1,Ringwood Creek at Ringwood Park,River/Stream,41.1374,-74.25385,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARING2,Ringwood Creek at Margaret King Ave,River/Stream,41.12869,-74.26246,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAROCKBK1,Rocky Brook at Sterling Ct,River/Stream,40.28,-74.536,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAROCKTRIB1,Rockaway Creek Trib at Guinea Hollow Rd,River/Stream,40.696344,-74.812033,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WARUSS,Russia Brook at Russia Rd.,River/Stream,41.02548,-74.53542,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASADD,Columbus Park,River/Stream,40.877269,-74.087913,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASALEM4,Salem River at Rt 40,River/Stream,39.65694,-75.36111,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASalemRiverBranch9,Salem River Tributary,River/Stream,39.63867,-75.276526,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASALETRIB1,Salem River Tributary at 75 Fox Rd,River/Stream,39.64243,-75.29564,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASALETRIB2,Salem River Tributary at 1369 Route 40,River/Stream,39.63866,-75.27651,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASAWMILLCREEK1,Sawmill Creek at Sally Ike Rd,River/Stream,40.11416,-74.12304,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASBMIS1,South Branch Mt. Misery Brook at Mt Misery Rd,River/Stream,39.916294,-74.514773,2040202,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASECO2,Second River at Watsessing Park,River/Stream,40.789128,-74.199595,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASILVBAYTRIB1,Silver Bay Trib at H George Buckwald Dr,River/Stream,40.01221,-74.16069,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASPA1,Spa Spring Creek at Rt 35,River/Stream,40.542775,-74.276977,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASPAR2,Sparkill Brook,River/Stream,40.998925,-73.923195,2030101,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASPRI,Spring Brook 1,River/Stream,40.88636,-74.58043,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASPRO,Sprout Brook,River/Stream,40.915328,-74.078208,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASTAG01,Stag Brook at Stag Hill Road,River/Stream,41.09587,-74.17426,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASTON3,Stony Brook Trib at Curlis Lake Woods,River/Stream,40.31774,-74.78032,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASTONC,Stony Brook at Rt 518 (Rocky Brook Trail),River/Stream,40.384006,-74.815818,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASTONTRIB01,"Stony Brook in Pyramid Mountain NHA, by Blue Trail bridge",River/Stream,40.94781,-74.39067,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASTOW1,Stow Creek at County Rte 626,River/Stream,39.47083,-75.35416,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WASUCKTRIB1,Sucker Run Tributary at Georgetown Rd,River/Stream,40.13569,-74.70299,2040201,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATANN1,Tanners Run,River/Stream,40.062037,-74.87041,2040201,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATARK1,Tarkiln Branch at County Rte 624,River/Stream,39.54685,-74.53225,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATEAN1,Teaneck Creek at Fycke Lane,River/Stream,40.87886,-74.00797,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATENN,Tennent Bk at US Hwy 9/ Jake Brown Rd,River/Stream,40.41534,-74.30531,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATHOR1,Thorton Creek at Elizabeth St.,River/Stream,40.149447,-74.704351,2040201,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATHOR2,Thorton Creek tributary in Joseph Lawrence Park,River/Stream,40.146522,-74.686776,2040201,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATHOR4,Thorton Creek at Spring Street Park,River/Stream,40.15016,-74.70656,2040201,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATIMBTRIB1,Timber Brook at Timberbrook Road,River/Stream,40.99783,-74.45773,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATROU,Trout Brook off of Hope /Great Meadows Road,River/Stream,40.90833,-74.96389,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATROY,Troy Brook at Smith Rd.,River/Stream,40.85583,-74.40889,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WATURK1,Turkey Hill Brook at Vliet Farm Rd,River/Stream,40.66787,-75.0479,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAUNTDEL05,Delaware River Trib at Philips Rd,River/Stream,40.57858,-75.1645,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAVANS2,VAN SAUN MILL BROOK,River/Stream,40.930561,-74.049011,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAVWM63,Rahway River,River/Stream,40.73105,-74.3069,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWALL1,Wallkill River at Van Kirk Easement,River/Stream,41.05639,-74.61861,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWALL2,Wallkill River at Sparta Middle School,River/Stream,41.06005,-74.61476,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWALN2,Walnut Brook at Oak Grove Rd,River/Stream,40.53456,-74.88631,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWEAS1,Weasel Brook,River/Stream,40.868443,-74.149211,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWESTB,West Brook at West Brook Road,River/Stream,41.08687,-74.337746,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWestCrk2,West Creek Trib @ Route 347,River/Stream,39.23658,-74.898951,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWestCrk3,West Creek Trib @Sunset Road,River/Stream,39.249277,-74.889037,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWESTTRIB1,West Creek Tributary at Papermill Rd,River/Stream,39.22661,-74.91249,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWeymouth,Weymouth Furnace,River/Stream,39.518333,-74.778611,2040302,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWeymouth123,Great Egg Harbor River at Weymouth Rd,River/Stream,39.518463,-74.778674,2040302,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWHAL1,Whale Pond Brook at Rt. 35 Speedway,River/Stream,40.274167,-74.041111,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWHIP,North Branch Whippany River at Seasons Glen Drive,River/Stream,40.8525,-74.504167,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWHIP03,Whippany River near Morristown,River/Stream,40.8122222,-74.511944,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWHIPTRIB02,"Whippany River Tributary between culverts by picnic area, Sunrise Lake, Lew",River/Stream,40.78637,-74.5434,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWHIPTRIB2,Whippany River Tributary near Sunrise Lake,River/Stream,40.786402,-74.543797,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWHIT,White Meadow Brook at Green Pond Rd.,River/Stream,40.91434,-74.50098,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWHIT1,White Oak Branch at Piney Hollow Winslow road,River/Stream,39.594719,-74.924729,2040302,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWOOD1,Woodbridge Creek,River/Stream,40.58563,-74.26241,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WAWOOD1B,Woodbridge Creek at Boyton Park,River/Stream,40.56805,-74.26139,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WHIP02,Whippany River at Mendham Rd,River/Stream,40.789686,-74.54608,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WMA0801MUSKY,Musconetcong River at Seber Road,River/Stream,40.85278,-74.81167,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WMA16HC1,Holmes Creek in CMC Park and Zoo,River/Stream,39.10341,-74.81025,2040302,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_AMERICORPS-WMA8NB10,North Branch Raritan River at NB10,River/Stream,40.64851,-74.64286,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01367805,Papakating Ck at Roy Rd,River/Stream,41.17,-74.656622,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01367950,Quarryville Bk at Lower Unionville Rd,River/Stream,41.234408,-74.572481,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01368940,Black Creek at Industrial Drive at McAfee NJ,River/Stream,41.172507,-74.541846,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-0137627350,Sparkill Brook tributary at Rockleigh NJ,River/Stream,41.000562,-73.927356,2030101,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01377850,Pascack Brook at Brookside Ave at Rivervale NJ,River/Stream,40.990158,-74.010353,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01378410,DWARS KILL AT NORWOOD NJ,River/Stream,40.9836,-73.958,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01379280,Passaic River trib 3 at Passaic Ave at Stirling NJ,River/Stream,40.67208,-74.49825,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01379813,Jackson Brook at Mine Hill NJ,River/Stream,40.876014,-74.588668,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01379864,Mill Brook trib upstrm Millbrook Ave near Dover NJ,River/Stream,40.85593,-74.55669,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01380295,Stony Brook trib near Lake Juliet NJ,River/Stream,40.950194,-74.41386,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01380300,Stony Brook at Rockaway Valley Road,River/Stream,40.940278,-74.427222,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01382278,Mossmans Brook tributary near Uttertown NJ,River/Stream,41.122071,-74.42618,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01387765,Ramapo River at Glen Gray Rd at Oakland NJ,River/Stream,41.053333,-74.224444,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01388640,Beaver Dam Brook near Towaco NJ,River/Stream,40.93492,-74.336989,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01390630,Hohokus Bk trib 2 upstrm Victoria Ln nr Fardale NJ,River/Stream,41.040224,-74.187792,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01390670,Hohokus Bk trib 3 upstrm Fardale Ave nr Fardale NJ,River/Stream,41.038033,-74.167546,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01393350,WEST BRANCH ELIZABETH RIVER NEAR UNION,River/Stream,40.69262,-74.2436,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01393590,Morses Creek upstrm of Amsterdam Ave at Roselle NJ,River/Stream,40.654589,-74.279134,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01393930,WB Rahway R upstrm Buckingham Rd at West Orange NJ,River/Stream,40.796623,-74.265715,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01394600,Nomahegan Brook On Springfield Ave,River/Stream,40.678354,-74.331369,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01396149,Drakes Bk upstream of Flanders Bk at Flanders NJ,River/Stream,40.845441,-74.693014,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01396645,Mulhockaway Creek tributary 2 near Norton NJ,River/Stream,40.66755,-74.98626,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01396840,Sidney Brook tributary 2 at Main St at Jutland NJ,River/Stream,40.62296,-74.96512,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01397376,Bushkill Brook at Holcomb Mills NJ,River/Stream,40.521723,-74.836484,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01397435,Second Neshanic River near Flemington NJ,River/Stream,40.484264,-74.876179,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01398057,Furmans Bk upstrm North Hill Rd near Wertsville NJ,River/Stream,40.45808,-74.78914,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01398100,SB Raritan R near South Branch NJ,River/Stream,40.526073,-74.705622,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01398102,S BR RARITAN RIVER AT SOUTH BRANCH,River/Stream,40.54685,-74.6965,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01399410,Trout Brook at Hacklebarney Rd nr Hacklebarney NJ,River/Stream,40.754819,-74.731908,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01399522,Lamington River tributary 2 near Pottersville NJ,River/Stream,40.69926,-74.72143,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01399585,Rockaway Creek tributary near Potterstown NJ,River/Stream,40.64613,-74.77401,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01399680,SB Rockaway Creek at Nelson Rd near Whitehouse NJ,River/Stream,40.620418,-74.772623,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01400673,Cranbury Bk 0.3 mi ds Federal Rd nr Old Church NJ,River/Stream,40.294989,-74.455952,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01400878,Stony Bk trib 6 dnstrm Van Dyke Rd nr Hopewell NJ,River/Stream,40.39125,-74.78985,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01401514,Beden Brook trib upsrm of Amwell Rd near Amwell NJ,River/Stream,40.42376,-74.75815,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01402560,Royce Bk upstrm Pleasant View Rd near Frankfort NJ,River/Stream,40.49571,-74.67794,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01404240,Lawrence Brook trib at Deans Pond Ln near Deans NJ,River/Stream,40.39818,-74.52523,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01404380,Cow Yard Brook near Sand Hills NJ,River/Stream,40.41174,-74.53178,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01405005,Bog Bk tributary near Herberts NJ,River/Stream,40.43905,-74.44628,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01405245,Matchaponix Brook tributary near Matchaponix NJ,River/Stream,40.32787,-74.38765,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01405468,Iresick Brook at Maple St near Browntown NJ,River/Stream,40.384699,-74.349316,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01405910,Deep Run tributary 2 near Smocks Corners NJ,River/Stream,40.36553,-74.24492,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01406030,Deep Run at Brunswick Gardens NJ,River/Stream,40.39495,-74.33362,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01407517,Hockhockson Brook tributary at Tinton Falls NJ,River/Stream,40.289858,-74.121523,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01407706,Shark River 400 ft ds Remsen Mill Rd nr Glendola NJ,River/Stream,40.197914,-74.069261,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-01407874,Manasquan Riv blw Banner Medow Brk at Wyckoff Mills NJ,River/Stream,40.204895,-74.254314,2040301,34.0,Mid-Atlantic / Chesapeake,02
